,result,goldat15,opp_goldat15,golddiffat15,winning_lane
4500,0,5324.0,5339.0,-15.0,0
4505,1,5339.0,5324.0,15.0,1
4512,1,4949.0,4870.0,79.0,1
4517,0,4870.0,4949.0,-79.0,0
4524,1,6444.0,5810.0,634.0,1
4529,0,5810.0,6444.0,-634.0,0
4536,1,5173.0,4552.0,621.0,1
4541,0,4552.0,5173.0,-621.0,0
4548,0,4883.0,4710.0,173.0,1
4553,1,4710.0,4883.0,-173.0,0
4560,1,7151.0,4026.0,3125.0,1
4565,0,4026.0,7151.0,-3125.0,0
4572,1,5430.0,4833.0,597.0,1
4577,0,4833.0,5430.0,-597.0,0
4584,0,5616.0,4838.0,778.0,1
4589,1,4838.0,5616.0,-778.0,0
4596,0,4404.0,5627.0,-1223.0,0
4601,1,5627.0,4404.0,1223.0,1
4608,0,4726.0,4899.0,-173.0,0
4613,1,4899.0,4726.0,173.0,1
4620,1,5364.0,4607.0,757.0,1
4625,0,4607.0,5364.0,-757.0,0
4632,1,6859.0,4074.0,2785.0,1
4637,0,4074.0,6859.0,-2785.0,0
4644,1,4939.0,5183.0,-244.0,0
4649,0,5183.0,4939.0,244.0,1
4656,1,6173.0,4707.0,1466.0,1
4661,0,4707.0,6173.0,-1466.0,0
4668,0,5498.0,3873.0,1625.0,1
4673,1,3873.0,5498.0,-1625.0,0
4680,1,4574.0,4519.0,55.0,1
4685,0,4519.0,4574.0,-55.0,0
4692,0,4279.0,5676.0,-1397.0,0
4697,1,5676.0,4279.0,1397.0,1
4704,0,5263.0,4627.0,636.0,1
4709,1,4627.0,5263.0,-636.0,0
4716,0,4950.0,4586.0,364.0,1
4721,1,4586.0,4950.0,-364.0,0
4728,0,5429.0,5333.0,96.0,1
4733,1,5333.0,5429.0,-96.0,0
4740,1,4855.0,4006.0,849.0,1
4745,0,4006.0,4855.0,-849.0,0
4752,0,6803.0,4973.0,1830.0,1
4757,1,4973.0,6803.0,-1830.0,0
4764,0,5280.0,5616.0,-336.0,0
4769,1,5616.0,5280.0,336.0,1
4776,1,5224.0,4820.0,404.0,1
4781,0,4820.0,5224.0,-404.0,0
4788,1,5478.0,4231.0,1247.0,1
4793,0,4231.0,5478.0,-1247.0,0
4800,0,5822.0,4695.0,1127.0,1
4805,1,4695.0,5822.0,-1127.0,0
4812,0,3950.0,5821.0,-1871.0,0
4817,1,5821.0,3950.0,1871.0,1
4824,0,5217.0,5081.0,136.0,1
4829,1,5081.0,5217.0,-136.0,0
4836,1,4031.0,6031.0,-2000.0,0
4841,0,6031.0,4031.0,2000.0,1
4848,1,5326.0,4995.0,331.0,1
4853,0,4995.0,5326.0,-331.0,0
4860,1,6054.0,4770.0,1284.0,1
4865,0,4770.0,6054.0,-1284.0,0
4872,1,5314.0,4982.0,332.0,1
4877,0,4982.0,5314.0,-332.0,0
4884,0,5220.0,4112.0,1108.0,1
4889,1,4112.0,5220.0,-1108.0,0
4896,1,6108.0,4517.0,1591.0,1
4901,0,4517.0,6108.0,-1591.0,0
4908,0,5064.0,4707.0,357.0,1
4913,1,4707.0,5064.0,-357.0,0
4920,1,4652.0,4980.0,-328.0,0
4925,0,4980.0,4652.0,328.0,1
4932,0,5229.0,4961.0,268.0,1
4937,1,4961.0,5229.0,-268.0,0
4944,0,4778.0,4715.0,63.0,1
4949,1,4715.0,4778.0,-63.0,0
4956,0,5088.0,5042.0,46.0,1
4961,1,5042.0,5088.0,-46.0,0
4968,0,5609.0,4818.0,791.0,1
4973,1,4818.0,5609.0,-791.0,0
4980,1,5291.0,4719.0,572.0,1
4985,0,4719.0,5291.0,-572.0,0
5004,0,5729.0,4641.0,1088.0,1
5009,1,4641.0,5729.0,-1088.0,0
5040,0,5229.0,6075.0,-846.0,0
5045,1,6075.0,5229.0,846.0,1
5076,1,5033.0,4578.0,455.0,1
5081,0,4578.0,5033.0,-455.0,0
5100,1,4253.0,4727.0,-474.0,0
5105,0,4727.0,4253.0,474.0,1
5112,1,6198.0,4590.0,1608.0,1
5117,0,4590.0,6198.0,-1608.0,0
5124,0,4573.0,4758.0,-185.0,0
5129,1,4758.0,4573.0,185.0,1
5136,0,5736.0,5096.0,640.0,1
5141,1,5096.0,5736.0,-640.0,0
5148,1,4572.0,4552.0,20.0,1
5153,0,4552.0,4572.0,-20.0,0
5160,0,5826.0,6405.0,-579.0,0
5165,1,6405.0,5826.0,579.0,1
5172,1,5759.0,4827.0,932.0,1
5177,0,4827.0,5759.0,-932.0,0
5184,0,4977.0,5619.0,-642.0,0
5189,1,5619.0,4977.0,642.0,1
5196,1,5426.0,4549.0,877.0,1
5201,0,4549.0,5426.0,-877.0,0
5208,0,4914.0,5230.0,-316.0,0
5213,1,5230.0,4914.0,316.0,1
5220,1,5753.0,5249.0,504.0,1
5225,0,5249.0,5753.0,-504.0,0
5232,1,5120.0,5541.0,-421.0,0
5237,0,5541.0,5120.0,421.0,1
5244,1,4676.0,5377.0,-701.0,0
5249,0,5377.0,4676.0,701.0,1
5256,1,4800.0,5917.0,-1117.0,0
5261,0,5917.0,4800.0,1117.0,1
5268,0,4582.0,5124.0,-542.0,0
5273,1,5124.0,4582.0,542.0,1
5280,0,5686.0,4638.0,1048.0,1
5285,1,4638.0,5686.0,-1048.0,0
5292,0,6876.0,4818.0,2058.0,1
5297,1,4818.0,6876.0,-2058.0,0
5304,1,5262.0,4647.0,615.0,1
5309,0,4647.0,5262.0,-615.0,0
5316,1,4337.0,5242.0,-905.0,0
5321,0,5242.0,4337.0,905.0,1
5328,0,4861.0,5092.0,-231.0,0
5333,1,5092.0,4861.0,231.0,1
5340,1,4733.0,4049.0,684.0,1
5345,0,4049.0,4733.0,-684.0,0
5352,0,4544.0,6321.0,-1777.0,0
5357,1,6321.0,4544.0,1777.0,1
5364,1,5559.0,4651.0,908.0,1
5369,0,4651.0,5559.0,-908.0,0
5376,0,4696.0,4548.0,148.0,1
5381,1,4548.0,4696.0,-148.0,0
5388,0,4531.0,6279.0,-1748.0,0
5393,1,6279.0,4531.0,1748.0,1
5400,1,4837.0,5211.0,-374.0,0
5405,0,5211.0,4837.0,374.0,1
5412,1,4643.0,4773.0,-130.0,0
5417,0,4773.0,4643.0,130.0,1
5424,1,5691.0,4943.0,748.0,1
5429,0,4943.0,5691.0,-748.0,0
5436,0,4866.0,5197.0,-331.0,0
5441,1,5197.0,4866.0,331.0,1
5448,0,5079.0,6914.0,-1835.0,0
5453,1,6914.0,5079.0,1835.0,1
5460,0,5148.0,3985.0,1163.0,1
5465,1,3985.0,5148.0,-1163.0,0
5472,1,5478.0,5126.0,352.0,1
5477,0,5126.0,5478.0,-352.0,0
5484,1,5908.0,4345.0,1563.0,1
5489,0,4345.0,5908.0,-1563.0,0
5496,0,6356.0,4386.0,1970.0,1
5501,1,4386.0,6356.0,-1970.0,0
5508,0,4757.0,4729.0,28.0,1
5513,1,4729.0,4757.0,-28.0,0
5520,0,4484.0,6905.0,-2421.0,0
5525,1,6905.0,4484.0,2421.0,1
5532,1,4337.0,5440.0,-1103.0,0
5537,0,5440.0,4337.0,1103.0,1
5544,1,5444.0,4788.0,656.0,1
5549,0,4788.0,5444.0,-656.0,0
5556,0,5985.0,5029.0,956.0,1
5561,1,5029.0,5985.0,-956.0,0
5568,0,5014.0,5565.0,-551.0,0
5573,1,5565.0,5014.0,551.0,1
5580,0,4912.0,5390.0,-478.0,0
5585,1,5390.0,4912.0,478.0,1
5592,0,6121.0,4863.0,1258.0,1
5597,1,4863.0,6121.0,-1258.0,0
5604,1,6421.0,5021.0,1400.0,1
5609,0,5021.0,6421.0,-1400.0,0
5616,1,5278.0,5113.0,165.0,1
5621,0,5113.0,5278.0,-165.0,0
5628,0,4993.0,6023.0,-1030.0,0
5633,1,6023.0,4993.0,1030.0,1
5640,0,5044.0,6887.0,-1843.0,0
5645,1,6887.0,5044.0,1843.0,1
5652,0,4916.0,5706.0,-790.0,0
5657,1,5706.0,4916.0,790.0,1
5688,0,5034.0,5708.0,-674.0,0
5693,1,5708.0,5034.0,674.0,1
5712,0,5307.0,5934.0,-627.0,0
5717,1,5934.0,5307.0,627.0,1
5748,1,5307.0,4562.0,745.0,1
5753,0,4562.0,5307.0,-745.0,0
5772,0,5471.0,5823.0,-352.0,0
5777,1,5823.0,5471.0,352.0,1
5796,1,5865.0,4450.0,1415.0,1
5801,0,4450.0,5865.0,-1415.0,0
5820,1,4041.0,6222.0,-2181.0,0
5825,0,6222.0,4041.0,2181.0,1
5844,0,4860.0,5341.0,-481.0,0
5849,1,5341.0,4860.0,481.0,1
5856,1,5271.0,5616.0,-345.0,0
5861,0,5616.0,5271.0,345.0,1
5868,1,4872.0,5413.0,-541.0,0
5873,0,5413.0,4872.0,541.0,1
5880,0,4994.0,5191.0,-197.0,0
5885,1,5191.0,4994.0,197.0,1
5892,0,4580.0,5863.0,-1283.0,0
5897,1,5863.0,4580.0,1283.0,1
5904,1,5064.0,5020.0,44.0,1
5909,0,5020.0,5064.0,-44.0,0
5916,0,4961.0,5939.0,-978.0,0
5921,1,5939.0,4961.0,978.0,1
5928,0,4853.0,5635.0,-782.0,0
5933,1,5635.0,4853.0,782.0,1
5940,0,4904.0,5198.0,-294.0,0
5945,1,5198.0,4904.0,294.0,1
5952,1,5971.0,4707.0,1264.0,1
5957,0,4707.0,5971.0,-1264.0,0
5964,0,4663.0,5581.0,-918.0,0
5969,1,5581.0,4663.0,918.0,1
5976,0,4299.0,6040.0,-1741.0,0
5981,1,6040.0,4299.0,1741.0,1
5988,1,5763.0,5357.0,406.0,1
5993,0,5357.0,5763.0,-406.0,0
6000,1,6228.0,5214.0,1014.0,1
6005,0,5214.0,6228.0,-1014.0,0
6012,1,4956.0,4894.0,62.0,1
6017,0,4894.0,4956.0,-62.0,0
6024,0,5210.0,4563.0,647.0,1
6029,1,4563.0,5210.0,-647.0,0
6036,1,5038.0,5736.0,-698.0,0
6041,0,5736.0,5038.0,698.0,1
6048,1,4974.0,5268.0,-294.0,0
6053,0,5268.0,4974.0,294.0,1
6084,0,5300.0,4571.0,729.0,1
6089,1,4571.0,5300.0,-729.0,0
6108,0,5950.0,5079.0,871.0,1
6113,1,5079.0,5950.0,-871.0,0
6132,1,5790.0,4783.0,1007.0,1
6137,0,4783.0,5790.0,-1007.0,0
6156,1,5444.0,4909.0,535.0,1
6161,0,4909.0,5444.0,-535.0,0
6168,0,5503.0,4816.0,687.0,1
6173,1,4816.0,5503.0,-687.0,0
6192,0,4943.0,5109.0,-166.0,0
6197,1,5109.0,4943.0,166.0,1
6204,0,4674.0,6015.0,-1341.0,0
6209,1,6015.0,4674.0,1341.0,1
6228,1,5448.0,4394.0,1054.0,1
6233,0,4394.0,5448.0,-1054.0,0
6240,0,5026.0,4794.0,232.0,1
6245,1,4794.0,5026.0,-232.0,0
6252,0,5926.0,4361.0,1565.0,1
6257,1,4361.0,5926.0,-1565.0,0
6264,1,6286.0,4711.0,1575.0,1
6269,0,4711.0,6286.0,-1575.0,0
6276,1,5982.0,4927.0,1055.0,1
6281,0,4927.0,5982.0,-1055.0,0
6288,0,5608.0,6982.0,-1374.0,0
6293,1,6982.0,5608.0,1374.0,1
6300,1,5106.0,5485.0,-379.0,0
6305,0,5485.0,5106.0,379.0,1
6312,1,5261.0,4866.0,395.0,1
6317,0,4866.0,5261.0,-395.0,0
6324,1,5178.0,4894.0,284.0,1
6329,0,4894.0,5178.0,-284.0,0
6336,0,4853.0,5053.0,-200.0,0
6341,1,5053.0,4853.0,200.0,1
6348,0,4700.0,5552.0,-852.0,0
6353,1,5552.0,4700.0,852.0,1
6360,0,5216.0,4888.0,328.0,1
6365,1,4888.0,5216.0,-328.0,0
6372,1,5326.0,4745.0,581.0,1
6377,0,4745.0,5326.0,-581.0,0
6384,1,5322.0,5156.0,166.0,1
6389,0,5156.0,5322.0,-166.0,0
6396,0,5099.0,6023.0,-924.0,0
6401,1,6023.0,5099.0,924.0,1
6408,0,5017.0,6929.0,-1912.0,0
6413,1,6929.0,5017.0,1912.0,1
6444,0,5047.0,4589.0,458.0,1
6449,1,4589.0,5047.0,-458.0,0
6468,0,5275.0,4744.0,531.0,1
6473,1,4744.0,5275.0,-531.0,0
6492,0,5381.0,4977.0,404.0,1
6497,1,4977.0,5381.0,-404.0,0
6504,0,5661.0,4822.0,839.0,1
6509,1,4822.0,5661.0,-839.0,0
6528,0,6592.0,4057.0,2535.0,1
6533,1,4057.0,6592.0,-2535.0,0
6540,0,5514.0,4610.0,904.0,1
6545,1,4610.0,5514.0,-904.0,0
6564,1,4843.0,4869.0,-26.0,0
6569,0,4869.0,4843.0,26.0,1
6588,0,4797.0,5275.0,-478.0,0
6593,1,5275.0,4797.0,478.0,1
6600,1,6598.0,4994.0,1604.0,1
6605,0,4994.0,6598.0,-1604.0,0
6612,1,5693.0,4754.0,939.0,1
6617,0,4754.0,5693.0,-939.0,0
6624,1,4770.0,5726.0,-956.0,0
6629,0,5726.0,4770.0,956.0,1
6636,0,4975.0,5247.0,-272.0,0
6641,1,5247.0,4975.0,272.0,1
6648,0,4689.0,4867.0,-178.0,0
6653,1,4867.0,4689.0,178.0,1
6660,0,4632.0,5920.0,-1288.0,0
6665,1,5920.0,4632.0,1288.0,1
6672,0,5407.0,4708.0,699.0,1
6677,1,4708.0,5407.0,-699.0,0
6684,1,5183.0,4594.0,589.0,1
6689,0,4594.0,5183.0,-589.0,0
6696,1,5555.0,4722.0,833.0,1
6701,0,4722.0,5555.0,-833.0,0
6708,0,5199.0,5074.0,125.0,1
6713,1,5074.0,5199.0,-125.0,0
6720,0,4467.0,5229.0,-762.0,0
6725,1,5229.0,4467.0,762.0,1
6732,1,5892.0,4760.0,1132.0,1
6737,0,4760.0,5892.0,-1132.0,0
6744,1,4656.0,5253.0,-597.0,0
6749,0,5253.0,4656.0,597.0,1
6756,1,5877.0,4364.0,1513.0,1
6761,0,4364.0,5877.0,-1513.0,0
6768,0,3617.0,5945.0,-2328.0,0
6773,1,5945.0,3617.0,2328.0,1
6780,1,6648.0,4318.0,2330.0,1
6785,0,4318.0,6648.0,-2330.0,0
6792,1,5233.0,4664.0,569.0,1
6797,0,4664.0,5233.0,-569.0,0
6804,0,5109.0,6341.0,-1232.0,0
6809,1,6341.0,5109.0,1232.0,1
6816,1,6331.0,4581.0,1750.0,1
6821,0,4581.0,6331.0,-1750.0,0
6840,0,4723.0,5840.0,-1117.0,0
6845,1,5840.0,4723.0,1117.0,1
6852,1,4861.0,5351.0,-490.0,0
6857,0,5351.0,4861.0,490.0,1
6876,0,6667.0,4209.0,2458.0,1
6881,1,4209.0,6667.0,-2458.0,0
6900,0,5125.0,6184.0,-1059.0,0
6905,1,6184.0,5125.0,1059.0,1
6936,1,6072.0,4342.0,1730.0,1
6941,0,4342.0,6072.0,-1730.0,0
6948,1,5166.0,4580.0,586.0,1
6953,0,4580.0,5166.0,-586.0,0
6960,1,4633.0,4338.0,295.0,1
6965,0,4338.0,4633.0,-295.0,0
6972,0,6238.0,5252.0,986.0,1
6977,1,5252.0,6238.0,-986.0,0
6984,1,4014.0,5151.0,-1137.0,0
6989,0,5151.0,4014.0,1137.0,1
6996,1,7291.0,4731.0,2560.0,1
7001,0,4731.0,7291.0,-2560.0,0
7008,0,5404.0,4520.0,884.0,1
7013,1,4520.0,5404.0,-884.0,0
7020,0,5124.0,4825.0,299.0,1
7025,1,4825.0,5124.0,-299.0,0
7032,1,4928.0,4589.0,339.0,1
7037,0,4589.0,4928.0,-339.0,0
7044,1,5325.0,5068.0,257.0,1
7049,0,5068.0,5325.0,-257.0,0
7056,1,5660.0,4907.0,753.0,1
7061,0,4907.0,5660.0,-753.0,0
7068,1,5553.0,4884.0,669.0,1
7073,0,4884.0,5553.0,-669.0,0
7080,1,5194.0,5165.0,29.0,1
7085,0,5165.0,5194.0,-29.0,0
7092,0,4271.0,5479.0,-1208.0,0
7097,1,5479.0,4271.0,1208.0,1
7104,1,4278.0,5924.0,-1646.0,0
7109,0,5924.0,4278.0,1646.0,1
7116,1,4487.0,4884.0,-397.0,0
7121,0,4884.0,4487.0,397.0,1
7128,0,6161.0,4552.0,1609.0,1
7133,1,4552.0,6161.0,-1609.0,0
7140,1,5586.0,5232.0,354.0,1
7145,0,5232.0,5586.0,-354.0,0
7152,0,5389.0,4470.0,919.0,1
7157,1,4470.0,5389.0,-919.0,0
7164,0,5348.0,4993.0,355.0,1
7169,1,4993.0,5348.0,-355.0,0
7176,1,5153.0,5403.0,-250.0,0
7181,0,5403.0,5153.0,250.0,1
7188,0,4774.0,4473.0,301.0,1
7193,1,4473.0,4774.0,-301.0,0
7200,0,4524.0,6776.0,-2252.0,0
7205,1,6776.0,4524.0,2252.0,1
7212,1,4912.0,4962.0,-50.0,0
7217,0,4962.0,4912.0,50.0,1
7224,0,4242.0,5918.0,-1676.0,0
7229,1,5918.0,4242.0,1676.0,1
7236,0,5071.0,5781.0,-710.0,0
7241,1,5781.0,5071.0,710.0,1
7248,1,4859.0,4848.0,11.0,1
7253,0,4848.0,4859.0,-11.0,0
7260,1,4457.0,4919.0,-462.0,0
7265,0,4919.0,4457.0,462.0,1
7272,1,5174.0,5344.0,-170.0,0
7277,0,5344.0,5174.0,170.0,1
7284,1,4646.0,4829.0,-183.0,0
7289,0,4829.0,4646.0,183.0,1
7296,1,5327.0,5268.0,59.0,1
7301,0,5268.0,5327.0,-59.0,0
7308,1,4628.0,4882.0,-254.0,0
7313,0,4882.0,4628.0,254.0,1
7320,0,4529.0,6085.0,-1556.0,0
7325,1,6085.0,4529.0,1556.0,1
7332,0,4350.0,4574.0,-224.0,0
7337,1,4574.0,4350.0,224.0,1
7344,1,5912.0,5954.0,-42.0,0
7349,0,5954.0,5912.0,42.0,1
7356,0,4949.0,5016.0,-67.0,0
7361,1,5016.0,4949.0,67.0,1
7368,0,4476.0,6381.0,-1905.0,0
7373,1,6381.0,4476.0,1905.0,1
7380,1,5959.0,5088.0,871.0,1
7385,0,5088.0,5959.0,-871.0,0
7392,0,5713.0,4453.0,1260.0,1
7397,1,4453.0,5713.0,-1260.0,0
7404,1,6044.0,4544.0,1500.0,1
7409,0,4544.0,6044.0,-1500.0,0
7416,1,6114.0,5541.0,573.0,1
7421,0,5541.0,6114.0,-573.0,0
7428,0,6146.0,4680.0,1466.0,1
7433,1,4680.0,6146.0,-1466.0,0
7440,1,4880.0,6124.0,-1244.0,0
7445,0,6124.0,4880.0,1244.0,1
7452,1,4677.0,4910.0,-233.0,0
7457,0,4910.0,4677.0,233.0,1
7464,0,4863.0,5182.0,-319.0,0
7469,1,5182.0,4863.0,319.0,1
7476,0,6662.0,4574.0,2088.0,1
7481,1,4574.0,6662.0,-2088.0,0
7488,0,5300.0,4727.0,573.0,1
7493,1,4727.0,5300.0,-573.0,0
7500,0,4066.0,5801.0,-1735.0,0
7505,1,5801.0,4066.0,1735.0,1
7512,0,4443.0,5329.0,-886.0,0
7517,1,5329.0,4443.0,886.0,1
7524,1,4871.0,4545.0,326.0,1
7529,0,4545.0,4871.0,-326.0,0
7536,1,4402.0,5712.0,-1310.0,0
7541,0,5712.0,4402.0,1310.0,1
7548,0,4269.0,5379.0,-1110.0,0
7553,1,5379.0,4269.0,1110.0,1
7560,1,6024.0,4285.0,1739.0,1
7565,0,4285.0,6024.0,-1739.0,0
7572,0,4464.0,6925.0,-2461.0,0
7577,1,6925.0,4464.0,2461.0,1
7584,1,5819.0,4283.0,1536.0,1
7589,0,4283.0,5819.0,-1536.0,0
7596,0,4414.0,7374.0,-2960.0,0
7601,1,7374.0,4414.0,2960.0,1
7608,0,5106.0,4869.0,237.0,1
7613,1,4869.0,5106.0,-237.0,0
7620,1,4995.0,4786.0,209.0,1
7625,0,4786.0,4995.0,-209.0,0
7632,1,4758.0,4430.0,328.0,1
7637,0,4430.0,4758.0,-328.0,0
7656,0,5147.0,4674.0,473.0,1
7661,1,4674.0,5147.0,-473.0,0
7668,0,5704.0,4564.0,1140.0,1
7673,1,4564.0,5704.0,-1140.0,0
7692,1,5519.0,5373.0,146.0,1
7697,0,5373.0,5519.0,-146.0,0
7716,0,5010.0,6670.0,-1660.0,0
7721,1,6670.0,5010.0,1660.0,1
7752,1,5662.0,4755.0,907.0,1
7757,0,4755.0,5662.0,-907.0,0
7764,1,4993.0,6171.0,-1178.0,0
7769,0,6171.0,4993.0,1178.0,1
7776,1,5163.0,4653.0,510.0,1
7781,0,4653.0,5163.0,-510.0,0
7788,0,4691.0,5071.0,-380.0,0
7793,1,5071.0,4691.0,380.0,1
7800,0,4373.0,4802.0,-429.0,0
7805,1,4802.0,4373.0,429.0,1
7812,0,4919.0,5495.0,-576.0,0
7817,1,5495.0,4919.0,576.0,1
7824,0,5066.0,5278.0,-212.0,0
7829,1,5278.0,5066.0,212.0,1
7836,1,5063.0,5518.0,-455.0,0
7841,0,5518.0,5063.0,455.0,1
7848,1,5497.0,4683.0,814.0,1
7853,0,4683.0,5497.0,-814.0,0
7860,0,4682.0,4811.0,-129.0,0
7865,1,4811.0,4682.0,129.0,1
7872,1,6309.0,5030.0,1279.0,1
7877,0,5030.0,6309.0,-1279.0,0
7884,1,5542.0,5064.0,478.0,1
7889,0,5064.0,5542.0,-478.0,0
7896,0,5813.0,5289.0,524.0,1
7901,1,5289.0,5813.0,-524.0,0
7908,1,4815.0,6075.0,-1260.0,0
7913,0,6075.0,4815.0,1260.0,1
7920,1,6813.0,5492.0,1321.0,1
7925,0,5492.0,6813.0,-1321.0,0
7932,0,5119.0,5774.0,-655.0,0
7937,1,5774.0,5119.0,655.0,1
7944,0,4829.0,5581.0,-752.0,0
7949,1,5581.0,4829.0,752.0,1
7956,0,5751.0,5423.0,328.0,1
7961,1,5423.0,5751.0,-328.0,0
7968,0,5110.0,5354.0,-244.0,0
7973,1,5354.0,5110.0,244.0,1
7980,0,5497.0,5009.0,488.0,1
7985,1,5009.0,5497.0,-488.0,0
7992,1,4301.0,5489.0,-1188.0,0
7997,0,5489.0,4301.0,1188.0,1
8004,1,4422.0,6598.0,-2176.0,0
8009,0,6598.0,4422.0,2176.0,1
8016,0,4971.0,5467.0,-496.0,0
8021,1,5467.0,4971.0,496.0,1
8028,0,4553.0,4745.0,-192.0,0
8033,1,4745.0,4553.0,192.0,1
8040,0,5678.0,5578.0,100.0,1
8045,1,5578.0,5678.0,-100.0,0
8052,1,5693.0,4346.0,1347.0,1
8057,0,4346.0,5693.0,-1347.0,0
8064,1,5168.0,5269.0,-101.0,0
8069,0,5269.0,5168.0,101.0,1
8076,1,4541.0,4886.0,-345.0,0
8081,0,4886.0,4541.0,345.0,1
8088,0,5629.0,5519.0,110.0,1
8093,1,5519.0,5629.0,-110.0,0
8100,1,4826.0,5249.0,-423.0,0
8105,0,5249.0,4826.0,423.0,1
8112,0,4280.0,6196.0,-1916.0,0
8117,1,6196.0,4280.0,1916.0,1
8124,0,4065.0,5915.0,-1850.0,0
8129,1,5915.0,4065.0,1850.0,1
8136,1,5886.0,3442.0,2444.0,1
8141,0,3442.0,5886.0,-2444.0,0
8148,1,5493.0,4867.0,626.0,1
8153,0,4867.0,5493.0,-626.0,0
8160,0,4608.0,5226.0,-618.0,0
8165,1,5226.0,4608.0,618.0,1
8172,1,5954.0,4320.0,1634.0,1
8177,0,4320.0,5954.0,-1634.0,0
8184,0,5374.0,5276.0,98.0,1
8189,1,5276.0,5374.0,-98.0,0
8196,0,4898.0,5838.0,-940.0,0
8201,1,5838.0,4898.0,940.0,1
8208,0,3784.0,5796.0,-2012.0,0
8213,1,5796.0,3784.0,2012.0,1
8220,1,4020.0,4332.0,-312.0,0
8225,0,4332.0,4020.0,312.0,1
8232,1,6286.0,4551.0,1735.0,1
8237,0,4551.0,6286.0,-1735.0,0
8244,0,4400.0,5545.0,-1145.0,0
8249,1,5545.0,4400.0,1145.0,1
8256,0,5400.0,4771.0,629.0,1
8261,1,4771.0,5400.0,-629.0,0
8268,0,4794.0,5234.0,-440.0,0
8273,1,5234.0,4794.0,440.0,1
8280,1,6178.0,3960.0,2218.0,1
8285,0,3960.0,6178.0,-2218.0,0
8292,1,6250.0,4613.0,1637.0,1
8297,0,4613.0,6250.0,-1637.0,0
8304,1,4364.0,5908.0,-1544.0,0
8309,0,5908.0,4364.0,1544.0,1
8316,1,5576.0,5371.0,205.0,1
8321,0,5371.0,5576.0,-205.0,0
8328,0,5457.0,4904.0,553.0,1
8333,1,4904.0,5457.0,-553.0,0
8376,1,5360.0,4743.0,617.0,1
8381,0,4743.0,5360.0,-617.0,0
8388,0,4546.0,6762.0,-2216.0,0
8393,1,6762.0,4546.0,2216.0,1
8436,0,5526.0,5063.0,463.0,1
8441,1,5063.0,5526.0,-463.0,0
8448,0,5956.0,4700.0,1256.0,1
8453,1,4700.0,5956.0,-1256.0,0
8460,0,4509.0,5543.0,-1034.0,0
8465,1,5543.0,4509.0,1034.0,1
8472,0,4335.0,5231.0,-896.0,0
8477,1,5231.0,4335.0,896.0,1
8484,0,3925.0,4933.0,-1008.0,0
8489,1,4933.0,3925.0,1008.0,1
8496,1,5170.0,4728.0,442.0,1
8501,0,4728.0,5170.0,-442.0,0
8508,1,6678.0,4670.0,2008.0,1
8513,0,4670.0,6678.0,-2008.0,0
8520,0,5305.0,4572.0,733.0,1
8525,1,4572.0,5305.0,-733.0,0
8532,1,6642.0,4814.0,1828.0,1
8537,0,4814.0,6642.0,-1828.0,0
8544,0,5004.0,4298.0,706.0,1
8549,1,4298.0,5004.0,-706.0,0
8556,0,4778.0,5288.0,-510.0,0
8561,1,5288.0,4778.0,510.0,1
8568,1,5025.0,4421.0,604.0,1
8573,0,4421.0,5025.0,-604.0,0
8580,0,5248.0,5439.0,-191.0,0
8585,1,5439.0,5248.0,191.0,1
8592,0,4445.0,5696.0,-1251.0,0
8597,1,5696.0,4445.0,1251.0,1
8604,0,4702.0,6611.0,-1909.0,0
8609,1,6611.0,4702.0,1909.0,1
8616,1,5233.0,5371.0,-138.0,0
8621,0,5371.0,5233.0,138.0,1
8628,0,5409.0,6126.0,-717.0,0
8633,1,6126.0,5409.0,717.0,1
8640,1,4651.0,5158.0,-507.0,0
8645,0,5158.0,4651.0,507.0,1
8652,0,4856.0,4965.0,-109.0,0
8657,1,4965.0,4856.0,109.0,1
8664,0,4779.0,4843.0,-64.0,0
8669,1,4843.0,4779.0,64.0,1
8676,1,6142.0,5533.0,609.0,1
8681,0,5533.0,6142.0,-609.0,0
8688,0,5543.0,5233.0,310.0,1
8693,1,5233.0,5543.0,-310.0,0
8700,1,4730.0,4952.0,-222.0,0
8705,0,4952.0,4730.0,222.0,1
8712,1,5541.0,4592.0,949.0,1
8717,0,4592.0,5541.0,-949.0,0
8724,0,5097.0,4795.0,302.0,1
8729,1,4795.0,5097.0,-302.0,0
8736,1,3709.0,6553.0,-2844.0,0
8741,0,6553.0,3709.0,2844.0,1
8748,0,4674.0,4738.0,-64.0,0
8753,1,4738.0,4674.0,64.0,1
8760,1,4799.0,4593.0,206.0,1
8765,0,4593.0,4799.0,-206.0,0
8772,1,5486.0,4704.0,782.0,1
8777,0,4704.0,5486.0,-782.0,0
8784,0,4171.0,7166.0,-2995.0,0
8789,1,7166.0,4171.0,2995.0,1
8796,1,4308.0,6360.0,-2052.0,0
8801,0,6360.0,4308.0,2052.0,1
8808,1,5250.0,5768.0,-518.0,0
8813,0,5768.0,5250.0,518.0,1
8820,0,4962.0,5353.0,-391.0,0
8825,1,5353.0,4962.0,391.0,1
8832,1,4742.0,5182.0,-440.0,0
8837,0,5182.0,4742.0,440.0,1
8844,1,5562.0,4633.0,929.0,1
8849,0,4633.0,5562.0,-929.0,0
8856,1,5511.0,4342.0,1169.0,1
8861,0,4342.0,5511.0,-1169.0,0
8868,1,5546.0,4537.0,1009.0,1
